User,Title,Content,Location,Time
狂人日记,"
                            
                                
                            
                            梦话001
                            
                        ",这个地方是不是人很少呀，每篇日记浏览量都是个位数。,Not Found, 
越来越好,"
                            
                                
                            
                            2023.3.23
                            
                        ","关于心态，怎么去调整呢？
工作于我、就是生存的工具、有的时候这样想想就觉得一切都可以接受。只要公司正常发放工资。我就老老实实上班呗，可是，有的时候，又希望自己能够做一些有价值的事情；体现自己的能力，得到一些认可。这就会发生很多人与人之间的摩擦、、、、
我很讨厌人际关系的复杂、不知道是自己年纪大了精力减少的原因，这几年并不太喜欢社交，只想下班就窝在家里。休息的时候就在家或者和家人去公园走走。甚至逛街。我也愿意是一个人自己逛街的。
长此以往、会被社会淘汰的吧",Not Found, 
M希,"
                            
                                
                            
                            2023年03月23日 10:24:55 星期四
                            
                        ","感觉自己是没有经历过社会外面的现实打压
总是像个小孩一样？
他们都说我不懂事    只是他们没有想过我是在拒绝懂事
因为有时候懂事·听话了，他们反而觉得是应该的必须的，稍微没有按照他们的路程走就是不对  就是不懂事
说他们是疼爱我的家人，是为了自己的未来着想


恋爱   相亲
反而都没有心动或喜欢的念头，最起码合适的念头都没有萌发出来
我是慢热  但也是社恐怕生的内向极。最近还有个新词：回避型依恋人格

",Not Found, 
kfzwqxzy,"
                            
                                
                            
                            庆小兔日记4227小九会减法了
                            
                        ","《庆兔兔日记》早教日记 
庆小兔六岁第五天
4227-二零二三年一月十日星期二多云转晴天13℃~3℃客厅早晨温度13℃ PM2.5-219
爸爸要走了，这一次爸爸整整呆了两个月。 
由于突发的疫情，让爸爸又请了假，庆兔兔庆小兔和爸爸多呆了一段时间。
十点半庆兔兔拿着两个奶粉罐进来。
庆小兔拿着左轮手枪和一个纸盒子。
庆小兔说：“这是这把枪的子弹。”
外婆问：“你们自己过来的？”
庆兔兔说：“爸爸送我们过来的。”
庆小兔在打开子弹盒子。
我还以为是圆球的塑料子弹，盒子里装了几十板子弹。庆小兔拿出子弹底板，原来是和左轮手枪弹仓一样的圆盘子弹，每一板有九组这样的子弹。
庆小兔把左轮手枪的转轮打开。
庆小兔说：“把这个装进去，只要扣动扳机就可以发火。”
原来这是火药子弹。
庆小兔拿起超级黏土的盒子。
庆小兔说：“我要捏黏土。”
我说：“你捏呀！”
庆小兔问：“捏什么呢？”
我说：“你想捏什么就捏什么！”
庆小兔说：“捏一个汽车。”
我说：“汽车还有一点麻烦，捏汽车还不如做一辆坦克，坦克车一个底座，一个炮塔，做汽车还要做轮子，做轮子有一点麻烦。”
庆小兔说：“汽车不就是多四个轮子吗！”
我说：“你认为好做，你就做呀！”
庆小兔拿起一个圆形空白胸章，这是让小朋友做手工的器材。
庆小兔说：“我做一个人脸。”
我一下子没有想明白庆小兔要做什么样的人脸。
我说：“人脸，人脸怎么做？”
庆小兔从自己做超级黏土成品里拿出一个一模一样的胸章，胸章就是一个小朋友的脸。
庆小兔说：“我做这个人脸。”
庆小兔拿起肉色的超级黏土往胸章上边粘，庆小兔用力把黏土粘牢赶平。
庆小兔说：“这是我在幼儿园学的。”
庆小兔拿了淡红色的黏土做了两个圆圆的眼睛，在眼睛下边是一个像月牙一样的嘴巴。
庆小兔把人脸和其他手工放在一起。
庆小兔在玩具箱里在找套圈。
庆小兔说：“怎么套圈只有三个呢！”
我帮着庆小兔在找套圈。
我说：“这里有一个，这里还有一个。”
庆小兔说：“找到了，一共有六个。”
庆小兔来到庆兔兔房间的床上，庆小兔把塑料瓶一个个排列在床头。
庆小兔说：“这个是七分，这个是六分，这个是五分，…。”
庆小兔拿着套圈站在床的另一边。
庆小兔在套圈，庆小兔还是控制不好套圈的力度，很多套圈都扔到右边很远的地方。
庆小兔说：“我怎么一个也没有套到！”
庆小兔捡起套圈继续在套。
这一次庆小兔运气稍微好一点，第二个庆小兔就套进一个。
庆小兔说：“套进了，我套进一个。”
第三个套圈偏离航线，第四个庆小兔又套进一个。
庆小兔说：“我套进两个了。”
接下来庆小兔就没有那么幸运了。
…。
庆小兔说：“我要到客厅里玩。”
我说：“在床上不是蛮好吗？”
庆小兔说：“我要用篮球滚。”
庆小兔把塑料瓶放在地上，庆小兔把塑料瓶两边排开。
庆小兔说：“这中间的是五分，两边的是四分，再是三分两分。”
庆小兔拿了两个篮球，庆小兔递给我一个篮球。
庆小兔说：“我先来。”
庆小兔把篮球推出去，篮球击倒中间两个塑料瓶。
庆小兔高兴地说：“一个五分，一个四分，我得了九分。”
庆小兔把篮球捡回来。
庆小兔说：“该你了。”
…。
爸爸说：“小九现在已经会做减法了。”
外婆惊异地说：“会做减法！”
爸爸说：“最近我在家里教他的。”
爸爸问：“十减三等于几？”
庆小兔说：“七。”
外婆说：“你这么快就算出来了。”
庆小兔说：“我还会做很多题。”
外婆说：“那你做做看看。”
庆小兔说：“我要做数学题。”
庆小兔在拿纸。
爸爸说：“我给你出十道题，给你出五道加法五道减法。”
庆小兔说：“十道减法题，七道加法题。”
爸爸说：“你那么厉害呀！你确定七道加法题十道减法题。”
庆小兔说：“对！”
爸爸写了加法题：25+16=，27+13=，36+47=，47+25=，52+11=，26+18=，17+17=。
爸爸写了减法题：17-10=，16-8=，15-7=，10-3=，13-4=，12-8=，14-5=，13-4=，19-8=，17-10=。
庆小兔在做题。
…。
庆小兔说：“我做完了，加法最后两题是不是都是三十四呀？”
爸爸说：“我检查一下。”
爸爸在看第一个26+18=34。
爸爸说：“这个是三十四吗？”
庆小兔说：“我看看。”
庆小兔在算。
庆小兔说：“我这个错了。”
爸爸说：“这道题错在哪？”
庆小兔说：“二十六加十八应该是四十四。”
爸爸说：“这是你没有进位。”
爸爸继续在检查题目。
爸爸说：“你减法错了一道题，你的加法错了两道题。”
庆小兔的加法题答案是：
25+16=41
27+13=40
36+47=83
47+25=73
这道题庆小兔错了。
52+11=63
26+18=34
17+17=34
庆小兔减法题答案是：
17-10=7
16-8=8
15-7=98
这道题庆小兔先写了一个9，庆小兔发现不对，庆小兔在9的后边写了一个8，8是对的，前边的9庆小兔没有擦去。
10-3=7
13-4=9
12-8=5
这道题错了。
14-5=10
13-4=9
19-8=11
17-10=7
爸爸说：“你要把错的的题重新做一下，想一想你是哪里错了，是为什么错了。”
庆小兔在给习题打勾。
爸爸问：“你在干什么？”
庆小兔说：“我是老师，我在改卷子。”
爸爸说：“破十怎么算的，这个扳手指头不行的。”
庆小兔喊道：“外公，看我扳这个。”
我说：“你在扳魔方。”
庆小兔问：“外公，这个怎么扳？”
庆小兔还有一个面没有扳上来，我把魔方接过来。
我说：“你先想好，这个怎么才能够上来。”
我指着没有上来的那一个缺口。
我说：“他是中间的，你看这一块在这里，你把中间一个面转下来，下边那一块跟着在转，你就先把下边的那一块转一个角度。”
庆小兔说：“我知道了。”
庆小兔把魔方一个面转好了。
接着庆小兔继续在转，庆小兔还是到最后一块要咨询。
外婆问爸爸：“他们两个在家里中午什么时候睡觉。”
爸爸说：“中午吃完饭玩一会就睡觉。”
外婆说：“他们和以前一样。”
外婆问：“小九在家里跟谁睡？”
爸爸说：“开始小九跟他妈妈睡，六岁了，小九说我已经六岁了，我要跟哥哥睡了，这几天小九都是跟着庆兔兔在睡觉。”
外婆说：“两个人在一起喜欢打打闹闹。”
爸爸说：“打打闹闹还是有，小九喜欢撩哥哥。”
外婆问：“庆兔兔打小九吗？”
爸爸说：“现在基本上不打了，庆兔兔说，我大了，我怕把小九打伤了。”
外婆说：“可能是长大了，庆兔兔懂事了。”
爸爸说：“庆兔兔，你们两个人每天要跳绳哟。”
庆兔兔说：“知道。”
爸爸说：“你每天要跳三百个，小九每天要跳一百五十个。”
外婆问：“你几点钟的火车？”
爸爸说：“一点四十分。”
外婆问：“什么时候上飞机？”
爸爸说：“晚上十二点钟。”
外婆问：“什么时候到肯尼亚？”
爸爸说：“明天早上七点钟吧！”
外婆说：“很快嘛！”
爸爸说：“现在中国的交通好发达，不管到哪里，不一会就会到达。”
外婆说：“那我们就早一点吃饭。”
吃完饭爸爸说：“我走了。”
外婆说：“路上小心一点。”
爸爸说：“还要辛苦你们二老。”
外婆说：“现在我们还能动，不能动那一天就不能管他们了。”
我说：“到我们不能动的时候，弄不好庆兔兔都上大学了。”
外婆说：“小九，爸爸走了。”
庆小兔说：“爸爸再见。”
外婆说：“就这一句话呀！”
庆小兔说：“爸爸路上小心。”
庆兔兔从姨妈家过来，爸爸已经走了。
外婆说：“庆兔兔，爸爸走了，你不跟爸爸说什么呀？”
庆兔兔在打电话。
庆兔兔说：“爸爸没有接电话。”
我说：“一会再打。”
爸爸的电话终于接通了。
庆兔兔说：“爸爸要保重哟，爸爸一路顺风。”
爸爸说：“你们两个要听话哟！要记得学习哟。”
庆小兔说：“外公，哥哥说看电视。”
庆兔兔说：“我没有说。”
我说：“你们看吧！”
外婆问：“你们两个人睡觉是睡一个被子，还是一个人一个被子？”
庆兔兔说：“我们两个人睡一个被子。”
庆兔兔看的是动画片。
外婆做完事，外婆来到沙发跟前。
外婆问：“还没有看完？”
庆兔兔说：“马上就完。”
外婆说：“看完了就睡觉。”
庆兔兔进屋睡觉了，庆小兔躺在沙发上。
外婆说：“小九，你还不睡觉呀！”
庆小兔大声地哼了一声。
我说：“爸爸今天还表扬了你的，爸爸刚刚离开你就不睡觉了。”
外婆说：“不睡觉就长不高哟。”
庆小兔又哼了一声。
庆兔兔喊道：“小九睡觉了。”
我说：“爸爸回来一趟你就不听话了，我们都要睡觉的，你不睡觉，我去睡觉了。”
我进屋睡觉。
听到外婆在跟庆小兔说话，庆小兔竟然被说动进屋去睡觉了。
我们午睡起来了。
外婆进屋看。
庆小兔躺在被子上边在滚。
外婆说：“钻被窝里，你这样会受凉的。”
庆小兔抱着毛巾被在被子上边滚。
外婆说：“你不睡觉，你就穿衣服。”
庆小兔还是在床上滚。
庆兔兔说：“小九，你不起来，我就起来了。”
庆小兔穿好衣服来到外边，庆小兔在按汉语拼音挂图，庆小兔在汉语拼音考试。
庆小兔说：“好容易呀！”
…。
庆小兔说：“那么简单。”
…。
“错了。”
庆小兔重新按了一下测验按钮。
“现在考试开始。”
我说：“你怎么重来了。”
庆小兔看着我笑一笑。
我在厨房修理微波炉。
庆小兔说：“外公，我考了一个一百分。”
我说：“一百分好呀！”
庆小兔继续在考试，庆小兔只要有一次答错了，庆小兔就会重新考试。
我说：“错了就错了，你这样做就是考了一百分也是投机取巧的，你只要下一次改进就可以。”
庆小兔还是有一次错误就重新开始。
庆兔兔从屋里出来。
外婆问：“庆兔兔你的作业做完没有？”
庆兔兔说：“做完了。”
外婆说：“你的假期作业尽可能早一点做完。”
庆兔兔说：“我们看一会新闻。”
我说：“可以，说看新闻，就必须看新闻。”
我让他们看小米新闻。
外婆说：“看有一点时间了，你们可以出去玩了。”
庆兔兔说：“好！我们出去玩。”
我说：“你们出去小心一点，当心碰着磕着，也不要和别人吵架打架。”
庆兔兔庆小兔出去了，我今天这才有时间出去走路。
天明显地阴了下来，温度也回落下来。
庆小兔跟着庆兔兔在篮球场踢足球。
五点半外婆说：“把他们叫回来吧！”
我说：“叫回来干什么？回来他们也没有事情做。”
外婆说：“他们玩那么长时间了。”
我说：“他们在踢球。”
六点钟外婆说：“把他们叫回来吧！”
我站在篮球场边。
我喊：“庆小兔回家了。”
庆小兔看了我一眼，庆小兔继续在跟一个男孩在抢球。
七个男孩在踢球，庆兔兔最高，庆小兔最矮。
我回来了。
天已经黑下来。
外婆说：“太晚了，要回来吃饭了。”
我还没有来到篮球场。
我听到庆兔兔说：“小九，要回家了。”
我从路口走出来，妈妈从侧门过来。
妈妈问：“他们呢？”
我往后一指，庆兔兔庆小兔正从篮球场路口出来。
回到家妈妈说：“庆小兔，你们幼儿园要开始打卡了。”
庆小兔问：“跳绳吗？”
妈妈说：“跳绳拍球都要打卡。”
庆小兔说：“我跳绳。”
妈妈说：“一分钟。”
庆小兔在跳绳，妈妈在录像。
妈妈说：“庆兔兔你也要跳绳哟！”
庆兔兔说：“好！”
妈妈说：“你要跳三分钟，你一次跳一分钟，还是一次跳完。”
庆兔兔说：“我每次跳一分钟。”
庆兔兔跳绳也跳完了。
今天晚饭是馄饨。
外婆说：“小九中午没有吃饭。”
庆小兔说：“我还不饿。”
外婆说：“你们就是吃零食吃饱了。”
妈妈问：“小九，你的脸上怎么了？”
庆小兔说：“怎么了？”
妈妈说：“你的脸上被谁抓了。”
庆小兔说：“没有呀！”
妈妈说：“你脸上那么一条红印子。”
庆小兔说：“我想起来了，这是被树枝刮了的。”
妈妈说：“你以后在树林里跑，当心被树枝扎着眼睛了。”
庆小兔说：“我以后会注意的。”
姨妈说：“庆兔兔，你的脸怎么了？”
庆兔兔说：“我的脸没有怎么！”
姨妈说：“你的脸那么黑。”
庆兔兔说：“黑吗！”
外婆说：“你的脸上怎么那么多灰呀！”
姨妈说：“你的脸上还有五个指头印。”
庆兔兔说：“没有呀！”
妈妈说：“你是不是回来没有洗脸，你又用手在脸上抹了一下。”
庆兔兔说：“我洗手了。”
姨妈说：“你赶快去把脸洗一下。”
吃完饭庆兔兔庆小兔跟着妈妈走了。
爸爸走了，明天一切将恢复正常。
这一个月里我们的作息时间已经完全被颠覆，晚上九点钟上床，早上七点半以后才起来，突然的作息时间的改变还不知道一下子能不能适应过来。",Not Found, 
nix_507,"
                            
                                
                            
                            【405】回憶中的她
                            
                        ","到了吃飯的地方，她說等了很久⋯
那我就說在逛一圈看看有沒有位置。
到了吃飯的時候，她說，最近運氣背得很，做啥都不順利。
我說那你去寺廟祈福改改運吧，聽說今年你生肖犯太歲呢。她說沒人陪她去，我指了指他旁邊男的，說叫人陪你去唄。
那個男的立馬就說，那樣不就到我運氣不好了⋯

看起來神女有心，襄王無夢。
",Not Found, 
nix_507,"
                            
                                
                            
                            【405】回憶中的她
                            
                        ","我突然能在腦海中組成她的容貌了
一時之間有點感慨⋯沒有任何一個孩子會拒絕自己母親。
雖然我說出來很彆扭，畢竟能把自己和她的瑣碎事掰開細細寫下來，還話語裏外貶低她。實不算孝女。
可是我從不記得她罵我，或者說「傷害」我的樣子，就像臉被打上馬賽克。縱使害怕也記不清的樣子⋯
或許我潛意識也在騙自己，那樣的瘋狂她和我能記清楚的她割裂開，是不是傷害就不存在了⋯
可是，害怕也是真的存在的，",Not Found, 
nix_507,"
                            
                                
                            
                            【405】回憶中的她
                            
                        ","最近她對我的態度好了一點點
大概是有男人陪著能讓她開心點 怨氣沒有那麼重
果然上了年紀的女人，沒有男人滋潤很恐怖。雖然這樣說很沙文主義⋯可是她人生那麼多年就是靠男人而度過的，現在年紀到了五十坐地吸土的時候。快再來個男的收了她吧。別霍霍我了。

這次她挑選的男的對她興致缺缺。
週末還在趕進度，她打電話說啥要不要一起吃飯。
我說了三次要忙了，她彷彿像是沒聽到一樣。我說好就立即聽到了⋯
行吧
那就拖著男朋友去找她。

男朋友有點生氣，外賣都點好了，就等送到呢，怎麼突然說出去吃飯。早一點說就不用點了⋯

反正去到吃飯的地方，她穿得花枝招展。見到我也很祥和的樣子。
可是她剛剛做完拉提的痕跡太明顯，甚至整容的地方都沒給恢復傷疤的藥膏⋯突出來的傷疤有點瘮人。
",Not Found, 
务相忘,"
                            
                                
                            
                            不能不写
                            
                        ","  近来渐渐荒废了记日记的习惯，昨日的研学游也未能使我提起笔，但今日，我却不能不打开日记，将心绪诉诸笔端。
  早起便听说昨夜下了雨，心中却有几分不信。因为我睡得晚，昨晚却未曾听到过雨声。待到走出楼门，倒真的见到地上雨痕湿润，低洼处积着水，少许却还是白地，仿若一卷渲染了一半的水墨画。抬眸望去，轻云蔽日，却有天光透过，勾勒着云层，并不阴暗。雨停的时候不成，空气中仍留着水汽，清新湿润，呼吸间沁人心脾。
  路上，我打开面罩，减速徐行。一场春雨，整个世界都被洗涤灵一番，鲜活而又分明，被雨浸得深沉的柏油路上，车潮裹挟着喇叭声一起涌向远处淡灰色的天幕。在这样静谧的天气中行车，倒也有一种趣味。
  直到走入校园，走进教室，我开始观察窗外的绿化园。阳春三月，园中的草木早已萌发，春曦映入眼中。但直到这场春雨过后，春的形象才彻底丰满起来。园中的苍枝翠叶经过细雨轻柔的漂洗，颜色愈发鲜明。疏密相间的纸条相互掩映，苏生的新叶簇在一起，远望如柳色的轻烟。还有些枝条缀着鲜艳的红珠，被捧在葱绿的嫩叶中，似乎是含苞的杏花。近处还有几处桃花，深黑的枝条衬着粉白的花团，花瓣上还滚动着雨滴，带着清新而动人的美好。
  临近放学，天上又落起如注如织的细雨，这纷纷扬扬的雨幕中，近处的树木、花草、远处的高楼、街道，纷纷披上了一层朦胧的轻纱，可细看去，却反又历历分明，纤毫毕露。“雨使人感受万物的呼吸.""似乎曾有人这么说过。而这雨也真如呼吸一般短暂，放学前便归去了。
  这美好的天气实在令我愉悦，但这样的心情却被一个不幸的消息分割了。
  下午，我进校前看到有救护车进来，速度却不是很快，路边有几个老师指挥队伍，将学生控制在规定线内。心中正在疑惑，便从身边得到了答案：隔壁初中部有学生跳楼了。说这话的人表情奇怪，像是控制着惋惜与难过尽力表现出无所谓的样子。询问了几个同学，很快便得到一个不知真假的结论：他是被校园霸凌，又赶上老师叫家长，一时想不开跳了下去。
  我回到座位上，久久不能平静。同桌很快也回来了，向我询问事件真相，我也只得将打听到的版本告诉他。听过后，他也露出些难过，似乎想说些什么，最终却沉默着收拾起书本。我也有些倾诉的欲望，但也不知从何处开口。
  上课了，老师解释了一下那位同学跳楼的原因，说是一点同学间的小摩擦小矛盾。同学们大都嗤之以鼻，我也很不认同。且不说事情真相到底为何，单就小的矛盾便因人而异。人与人的世界不同，在一般人看来只是一个小小的玩笑，或许便会触动他人心中的伤口。这样想，在那位跳楼的学生眼中，今天又是什么样子呢？
  回望窗外的绿化园，园内的草木依旧展现着春天勃发的生机，万象的萌动在此刻一览无余，然而在这生的意象中骤然听见死的来音，我不免多想，或许在这园中也有草木不为所动，未曾被春光所染，他们被留在了那个永恒的冬天。
  恍惚间忆起那片校区的杏花似乎已经开了，如果真的是这样，那么他在走上天台之前或许也见到过。
  ",Not Found, 
Adoro,"
                            
                                
                            
                            上学日常
                            
                        ","    这周又过去三天了，感觉还是很快。仿佛像是周一到周三都是一场快速播放的梦境，只有到了周四才感觉出来，啊原来我已经过了三天了。
    周一的一天是专业课满满的一天，民法加上刑法，虽然晚上的Maryna我是越来越不想上了......。民法老师在课上讲了很多之前没有讲过的知识，后来我在图书馆借到的民法典的理解与使用上有很多老师讲到的新知识，而且更为系统，我就明白，我借到了一本好书。😀刑法课还是那个样子吧，没什么特别的。对了，我还在书上记下了一个抢劫和偷盗，课上我一直不明白为什么抢劫可以处罚这么重，今天上网百度了一下，才发现抢劫作为一种正大光明做坏事并且还以暴力强迫他人，情节好像更严重，处罚如此也是挺有依据的。晚上是Maryna，她让写了一篇文章，其实跟着她上课并不一定可以是我的学习效率最大化，但是我还是要听的，课下的努力课下再说。
    周二是满满没有太大意思课的一天，第一节课是高数，其实我是有点生气的，因为我觉得高数老师在把一件很简单的事情说得很难以让人理解。第一节课我有点困，课下十分钟狠狠补了一会，但是第二节课并没有那么有用，我也有点生闷气了。现在想想其实根本没有必要，不想听直接去做自己的事情就好了，为什么自己为难自己。现在越来越喜欢上法律史老师的课了，这节课他讲到的大概是儒家和法家。儒家的思想不是孔子一拍脑门想出来的，而是他将前人的思想统一整理了一遍，梳理了一下，仅此而已。儒家的思想不是孔子想出来的，而是前人在不断的积累出来的，孔子自己也说他是述而不作，当然这并不是否认孔子的伟大思想和教育贡献。但法家是韩非子一拍脑门想出来的，前人并没有想出来的。儒家的五伦，君臣、父子、兄弟、夫妇、朋友五种人际关系，父子有亲，君臣有义，夫妇有别，长幼有序，朋友有信，父慈子孝，君仁臣忠，夫义妻听，兄友弟梯，长惠幼顺。他认为这才是儒家所尊崇的礼，而不是汉武帝之后的独尊儒术的三纲（这三纲中也只有君纲臣是真正有意义的，而其他两个则是陪衬），董仲舒之后将先前的儒家与法家融合了，融合之后的是当时独尊儒术中的儒术。法家认为人性本恶，即除了皇帝，其他人全都是给皇帝当牛做马、任凭使唤的牛马，赞同法家的要么是认为自己可以做皇帝的人，要么是甘心被统治、被奴役的。他在课上讲到，什么是性本善？把一把种子撒到土地里，它生长发芽结果，这是性本善。而如果他不生长，腐烂变坏，这就是性本恶。而法家所创造出来的性本恶也只是为了让自己的思想立的住脚而已，法家是rule by law，从某种意义上来说这并是一种恶法，而只有良法才能带来世界的公平和正义。还有可以看一下北京人在纽约最后一集，我还没有看，周末抽个时间好好看一下，真的很想了解一下法律史老师脑子里的思想都是些什么，感觉他真的很有哲学，听他的课很有意思。下午的两节课没什么意思，就先带过。
    周三，上午的计算机真的还蛮刺激的。但是今天计算机老师上来就问我们班zql来了吗？wxx又刚好没来，没办法，他上节课的锅就要我背了，我只好说我问一下他。还好他来了。包括下午的思政课wxx也是给同学们打掩护，我不太明白这种做法，何必呢，不明白，他不来就不来了，为什么还要给老师说他请假了，害。然后又是一节法律史，我这次是带着绝对的兴趣去的。好在他这节课讲了不少知识点，不然我真的会担心以后他的课上都没怎么有人来了。
    好了，就先写到这里了，晚安啦！",Not Found, 
heart_wuyuan,"
                            
                                
                            
                            【无缘】3.22
                            
                        ",“年轻时，我总是把眼下看作一段前奏，那更美好的将来才是值得期盼的乐章。然而，多年之后，我突然发现自己又反过来沉浸在怀旧中” —— 《叔本华的治疗》,Not Found, 
kfzwqxzy,"
                            
                                
                            
                            外婆
                            
                        ","早上醒来外婆的第一句话是：“你知道昨天是什么日子吗？”
我立刻意识到昨天是外婆的生日。
生日年复一年，生日年年有年年过，我从来没有想起来过外婆的生日，也从来没有想起来家里每一个人的生日。有一个人例外就是庆兔兔，庆兔兔的生日我没有忘记过全家人也没有一个人忘记过。
每当外婆将一碗热腾腾的鸡蛋面条端到一个人的手里的时候，这个人这才想起今天是他的生日，家里每一个人的生日外婆从来没有忘记过，但是外婆的生日却没有一个人想起来。
是我们太淡漠还是外婆太经意了，外婆为了我们全家操劳辛苦一辈子，我们却没有意识到外婆的存在。
庆兔兔能有今天得益于我们家里的每一个人，我的早教意识如果没有家里人的配合是不可能的，虽然每个家人都在起着不同的作用每个人的作用大小并不一样。有了外婆的后勤工作我没有后顾之忧，庆兔兔没有衣食之烦恼，我才能够全身心的去带庆兔兔，我才有时间去寻找下载资料，制作大量的电视图片，我才有时间去记日记，才有时间去总结庆兔兔的早教思路。
外婆是一个能干的人，是一个记忆力超强的人，是一个任劳任怨的人。
没有改革开放的年代，物资高度缺乏全家人的衣服都是外婆做的，家里有缝纫机锁边机，外婆做的衣服和卖的一样漂亮。外婆烧的一手好菜，每天不同样的饭菜，我们不说饭桌上的菜品仅是主食每天几乎都不会少于三个，摆满一桌子的菜盘子会使人大开胃口。
外婆记性极好，外婆过目不忘，外婆能够记起十多年前只是问了一下办公室的那个人而且只是见过一面以后再也没有见过的人。
像外婆一样任劳任怨的家庭主妇现在已经不多了，可惜的是外婆文化程度低了一点。外婆父亲早年去世，外婆只读了初一就随知青下乡了，在知青点当了一个四十几个人知青的家长。
庆兔兔会记得他有这么一个能干的外婆吗？庆兔兔会记得有这么一家人陪伴他成长，庆兔兔应该感谢身边的每一个人。他的家人，他的老师，记住跟他天天在一起玩耍的小朋友们，尤其是一个天天陪伴他的外婆。
2015年4月13日
",Not Found, 
kfzwqxzy,"
                            
                                
                            
                            庆小兔日记4226口罩与防疫
                            
                        ","《庆兔兔日记》早教日记 
庆小兔六岁第四天
4226-二零二三年一月九日星期一多云转晴天17℃~3℃客厅早晨温度13℃ PM2.5-128
一层薄薄的雾蒙在大山的身上，金色的太阳慢慢地升起来。
爸爸要走了，外婆今天出去买了两次菜。
外婆回来煮了鸡汤，外婆炒了猪大肠。
已经要到吃晚饭的时候。
外婆打电话问：“你们到底什么时候来呀？”
妈妈说：“晚上我们不过来了。”
外婆问：“他爸爸明天什么时候走？”
妈妈说：“明天下午走。”
外婆问：“你们过来吃饭吗？”
妈妈说：“中午我们不过来，我把庆兔兔庆小兔送过来。”
电话挂了。
外婆嘟嘟囔囔说：“吃不吃饭也不说一声。”

口罩是预防感染新冠的，这个已经是家喻户晓的常识。以前只是医务人员戴口罩，环卫工人戴口罩，还有在粉尘环境里工作的人戴口罩，现在满大街都是戴口罩的人。
口罩不仅可以防止患者喷射飞沫，降低飞沫量和喷射速度，口罩是预防呼吸道传染病的重要防线，能够有效降低新型冠状病毒感染风险。在预防新冠肺炎工作中，戴口罩一直是公众保护自身健康最重要的手段之一。
在戴口罩问题上我和很多人想法不一样。
我认为口罩戴与不戴，戴什么样的口罩决定于所处的环境，应按照暴露风险等级选择合适的口罩。
医务人员应该是N95口罩和KN95口罩，一般市民用医用防护口罩医用外科口罩医用口罩就可以。
正常人吸进呼吸系统疾病病人呼出的气体就会生病，戴口罩就是减少杜绝吸入的病毒。
空旷的野外江边到处看到戴口罩的人，很少有人行走的马路上也戴着口罩，他们在防着什么呢？江边人偶尔走过一个人，江边风又大，就是有一个病人在路上，患者呼出的病菌瞬间就被稀释。我不跟别人说话，我不跟着别人后边走，哪里来的病毒呢！
有人在家里也戴口罩，晚上睡觉也戴着口罩，开私家车也在戴口罩，他们这是预防谁呢？家里有患者就应该创造条件隔离，家里开窗透气稀释病毒的浓度。
空气中细菌无处不在，只是细菌的多与少的关系，人的生病和吸入细菌的数量有关。少量的细菌人本身就有免疫力，只有吸入病菌数量超过人的抵抗能力，这时候人才会感染生病。
一个人和一个病人偶遇，在不同的环境里就可能是完全不同的结局。在小超市里在小饭店里在麻将馆里就是你戴上N95口罩也可能被感染，因为病人呼出的含病毒的气体在屋里会积攒的越来越多，空气中病毒的浓度越来越高，病人呼出多少周围的人吸入的就是病人的病毒。
所以说尽量不要到空气不流通的地方去。
商铺林立的大街上人流密集最好也不要去。
现在许多人在家里，在外边空旷的地方也带口罩，在私家车里也戴口罩，他们在阻挡什么病毒呢？
家里如果有人被确诊，这不是戴口罩的问题，这是要马上隔离的问题，家里要通风换气消毒的问题。
病毒泛滥，口罩要戴。口罩有人没人都戴，口罩戴时间长了，呼出的气体会打湿口罩，一个人不可能一天会换好几个口罩，潮湿会给沾染的细菌繁殖创造机会。",Not Found, 
nctmct,"
                            
                                
                            
                            《大棋局》第六章（上）
                            
                        ","内容概要：
美国的欧亚大陆需要一只远东的锚，如果被排除在亚洲之外，美国将失去原有的影响力。因此美中日三国的关系十分重要。

比起俄国、印度这些临近大国，美国与中国没有领土纠纷，所以符合远交近攻的条件。但美国同日本已经建立了盟友关系，美国对东南亚以及台湾地区也关系紧密，随着中国实力变强，中美关系是否会走向对立呢?

日本在战后一直受美国保护，也因此经济快速发展。但是当日本要充当世界领袖，它也会减少对美国的军事依赖。

亚洲地缘政治的特点是，东亚国家经济上发展神速，有可能在25年内国民生产总值超国北美和欧洲，但是政治上具有巨大的不确定性，每一个矛盾都有可能爆发并产生连锁反应：
1.台湾问题
2.西沙群岛和南沙群岛的归属
3.中日钓鱼岛争议
4.南北朝鲜问题
5.日俄千岛群岛争议
6.其他中俄、中越、中印、日韩之间的边界问题，以及中国同印度尼西亚的海洋边界问题

",Not Found, 
